,PIRATE,DR-BERT,ESpritz N,ESpritz X,ESpritz D,DisEMBL 465,DisEMBL HL,IUPred3,pyHCA-dis,DisoMine,RONN,IsUnstruct,VSL2,MobiDB-lite,SPOT-Disorder-Single,AIUPred,flDPnn,flDPlr,AUCpreD no_profile,AUCpreD profile,DeepIDP-2L,SETH_0,DisoPred,PreDisorder,IDP-Fusion,PredIDR long,PredIDR short,SPOT-Disorder,APOD,s2D-2,DISOPRED3 diso,DisPredict3,DisPredict2,rawMSA,SPOT-Disorder2,SETH_1
10,,0.05848187342842043,-0.1490515414643182,,-0.3675690868927142,,,0.0344747450877823,,-0.1737568000019859,,0.11730928305086624,0.11730928305086624,,-0.4395403492905221,0.11730928305086624,0.062322429589909786,-0.1988346718899243,-0.09659008330066556,0.09434738839941491,0.36690624360065277,0.07510374394166712,0.090788661504456,-0.23241991027700704,0.283412155845422,-0.13366192824012146,-0.03051114014450885,-0.030785778472124117,-0.1283046373327436,0.27522562561934005,-0.15786040289015085,0.4367965258582768,-0.2822539513015048,0.41597547541317387,0.1454549159629944,0.012704697323085054
11,0.23560032820164614,-0.06747908472510049,-0.003091371042684362,-0.17134117475124774,-0.33926831165453186,,,0.00986245092018988,,-0.16229697974092902,,0.11730928305086624,0.11730928305086624,,-0.3675690868927142,0.11730928305086624,0.1616762554867708,-0.35016498192999823,-0.10995114670666009,0.10666256212460293,0.41523257305084477,0.008349153302727102,0.2860824779970558,-0.08793268580775204,0.31888579454044463,-0.1628631895085429,0.0023258078235737028,-0.037515975828287605,-0.09447071861514068,0.25643388421566543,-0.1236806004498073,0.24436640731139883,-0.22256200997605197,0.48748290896530144,0.1079665355601608,0.18738769156374266
12,0.47074109737078385,0.07497676080566722,0.043577981651376135,,-0.33926831165453186,,,0.00986245092018988,,-0.16385289123795171,,0.11730928305086624,0.11730928305086624,,-0.21087661909920205,0.11730928305086624,0.09003834198789025,-0.30913164082508987,-0.04948769140309281,0.17183374092880072,0.42167956830995273,-0.608759906137595,0.12389398653415802,-0.049866279098422346,0.34339356448995584,-0.36606165492340714,-0.015408777786805975,-0.032383190710182586,0.008253514682223273,0.20273561432862222,-0.04795778384788446,0.3786148432780938,-0.19233767297642249,0.3752870237774588,0.11996281728906753,0.09549565050844577
13,-0.10346792991182074,-0.02099349302558682,0.08269417539180669,,-0.19797488254025383,,,-0.014774890751906702,,-0.28963119293403605,,0.11730928305086624,0.11730928305086624,,-0.17134117475124774,0.11730928305086624,0.1541564296501768,-0.31686825646917993,-0.008910279680247974,0.16137030469582359,0.438936917190965,0.2040372843634747,-0.5679918740402743,0.2237876473119085,0.32689867711270904,-0.33638098019988766,0.18654434250764523,-0.03676565631172185,0.11179760796829705,0.3088364969382602,0.041475094770699834,0.46436434595261417,-0.09534731295159016,0.3752870237774588,0.04948466213174037,0.06440164301023205
14,-0.3173366503042664,-0.03748838040283361,0.14949346306477165,-0.42504514268948396,-0.3675690868927142,,,-0.014774890751906702,,-0.16384266526227118,,0.11730928305086624,0.11730928305086624,,-0.4395403492905221,0.11730928305086624,0.15989406898153255,-0.274414944548742,-0.008910279680247974,0.1941229364481351,0.44236288875343655,-0.12111903491591706,-0.16056837654507095,0.2861522724706934,0.3313972827610491,-0.32085570860014073,0.1509582532922519,-0.03676565631172185,0.12296188772129422,0.20499463830102543,0.041475094770699834,0.03174807237549703,0.1366058186234828,0.270465721954972,0.05848187342842043,0.07899474131230877
15,-0.24665028744028286,-0.05698233821230708,0.18514386043140704,,-0.3675690868927142,,,-0.014774890751906702,,-0.15729170175589635,,0.11730928305086624,0.11730928305086624,,-0.4905377645164068,0.11730928305086624,0.15577565614007716,-0.28178512494366814,0.023461856610173252,0.18959088345712807,0.47085405785959006,-0.4755495096347313,-0.20513957095899038,0.2262451551687681,0.345146977620246,-0.3802602490211628,-0.13922050546063913,-0.0352910143460935,0.006002556132526016,0.12472457004659547,-0.18947604029566367,0.2249328705966588,0.16897260832507333,0.24642551415266742,0.09378993957071902,0.13309352517985612
16,0.35794370982187396,-0.0644800142928738,0.26954415935133036,-0.3426823495024955,-0.3675690868927142,,-0.11730928305086624,-0.18697627795468422,,-0.36914762214488245,,0.11730928305086624,0.11730928305086624,,-0.3675690868927142,0.027614862576531663,-0.035554187374867645,-0.12013962330585021,-0.18981576599653335,0.16463491148913437,0.47085405785959006,-0.19240922683459977,-0.06747908472510049,0.06648347891372332,0.366155924084087,-0.4021406727828745,-0.34562578975583186,0.015028539996995632,-0.1440613471806244,0.2734551578756765,0.4140745056488487,-0.04566913674148832,0.1228073390816481,0.249252724154582,-0.07197769037344053,0.1912723792016899
17,-0.08873394487180908,-0.19793864852696147,0.05850794778497968,,-0.33926831165453186,,-0.3426823495024955,-0.014774890751906702,,-0.3599965102548253,,0.11730928305086624,0.11730928305086624,,-0.48382080237143527,0.21117320804293746,0.037710865325833155,-0.3101104026582258,-0.008910279680247974,0.1765224459818164,0.4974446739005554,0.043327756358022225,-0.4087762879182812,-0.11317276371027422,0.360153367951561,-0.3272484649003432,-0.365585607941235,0.03991416529394598,-0.2393519257844749,0.3069664437522818,0.46231338607558836,0.22509824629305203,0.19069202687788925,0.18637133781771173,-0.10346792991182074,0.14157797033969916
18,-0.11554920555112581,-0.09297118339902732,-0.0834621899009826,0.17134117475124774,-0.19797488254025383,,0.3426823495024955,-0.014774890751906702,,-0.20411815250850726,,0.11730928305086624,0.11730928305086624,,-0.5155510863858755,0.027614862576531663,0.047729245050877396,0.1611628560925366,-0.17134117475124774,0.12051900357080994,0.4933233281996474,-0.1394809956293183,0.19701943691876253,-0.12189534890725463,0.3643870575155426,-0.3873186768101698,-0.4024431422006295,0.047657740523758756,-0.27256677037514765,-0.12330494770432822,,-0.07536567584596525,0.23211809719675502,0.19514502742068923,-0.02100894646384106,0.08305354163602215
19,-0.1485632642800189,-0.03748838040283361,-0.09173935404197887,,-0.3675690868927142,,0.11730928305086624,-0.014774890751906702,,-0.2742592175324032,,0.11730928305086624,0.11730928305086624,0.3426823495024955,-0.3675690868927142,0.11730928305086624,0.2322369260443482,0.07283464662917169,-0.17134117475124774,0.041963628633526505,0.5012134370659224,-0.19121092723420458,0.06677843697435194,-0.29338989456853076,0.3331418653551939,-0.3714472879573206,-0.47817377233156433,0.08742418398131968,-0.25379495423360854,-0.11271978150557056,,0.1111182533142396,0.13927085831805303,0.11128100498802598,-0.019508307430709554,-0.16763552609071283
20,-0.013505751298183537,-0.10046885947959407,-0.0721903280313023,0.17134117475124774,-0.3675690868927142,,0.11730928305086624,-0.014774890751906702,,-0.13913407109164416,,0.11730928305086624,0.11730928305086624,0.3426823495024955,-0.51473469460466,0.11730928305086624,0.281867484624578,0.06977971504061495,-0.17134117475124774,0.1366263712289176,0.5072159931984483,-0.28465509312105763,-0.46738759390656426,-0.3730736436252338,0.35988845186720264,-0.3714472879573206,-0.4543770225315822,0.05128677684313308,-0.28061949919559126,-0.19771015408224377,,0.4379913823476016,0.06951873686336382,0.10766106011538017,-0.060025561325260164,-0.34611192426972465
21,-0.03748838040283361,-0.14395538074688105,-0.13329825013261207,0.25081779740824506,-0.33926831165453186,,0.11730928305086624,-0.014774890751906702,,-0.2742592175324032,,0.11730928305086624,0.11730928305086624,,-0.3675690868927142,0.11730928305086624,0.26397605728083207,0.10954664941859979,-0.17134117475124774,-0.21249841169309647,0.5075899084672171,-0.0894697505039415,-0.19283211575739828,-0.37409716720457564,0.360153367951561,-0.4595385012084031,-0.44088920369889667,0.09174187520644668,-0.35988845186720264,0.37099279877980873,,0.06090345948322405,0.09396488609004121,0.007581764796857759,-0.0654224847783677,-0.4112889327158447
22,-0.004498605648340033,-0.46935452264347677,-0.3133450589373589,,-0.19797488254025383,,-0.17134117475124774,-0.014774890751906702,,-0.16539447728609052,-0.17134117475124774,0.11730928305086624,0.11730928305086624,,-0.4905377645164068,0.11730928305086624,0.2528510025993915,0.04426885147737937,-0.17972541067303255,0.0,0.5188529981521406,0.022042666298897028,-0.060025561325260164,-0.32608232672620335,0.3954183852301513,-0.40427260691474226,-0.40501915291903223,0.1307718219276425,-0.447520096814292,0.039514407937343586,,-0.3682915601169163,0.13927085831805303,-0.046283578035999445,-0.034117941585859915,-0.13547447555724282
23,-0.31490239538380227,-0.38837962097335615,-0.4370078797750301,0.17134117475124774,-0.3675690868927142,-0.3426823495024955,-0.17134117475124774,-0.014774890751906702,,-0.16125375539560965,-0.17134117475124774,0.11730928305086624,0.11730928305086624,,-0.4905377645164068,0.008864934451144021,0.11606314080278646,-0.03904537757440132,-0.17134117475124774,0.5016355948164901,0.4768041299950931,-0.21526972903277006,-0.024010224530104065,-0.31855096782324116,0.3976693437798486,-0.4372408575036914,-0.41978681446202637,0.1081500606337231,-0.49182158290832423,-0.025974033553344725,,0.12740610301522487,0.21709527993900354,0.003796595864215744,-0.013740474028881807,-0.2061675494670231
24,0.04201789292768212,-0.37338426881222275,-0.4606961831713717,0.17134117475124774,-0.19797488254025383,-0.3426823495024955,0.11730928305086624,-0.014774890751906702,,-0.1522936704233378,-0.17134117475124774,0.11730928305086624,0.11730928305086624,,-0.4905377645164068,0.008864934451144021,0.19250754141680615,-0.11872546597626549,-0.17134117475124774,0.3426823495024955,0.488818092325678,-0.27547954385095835,-0.055482802996193736,-0.07926735471029167,0.3939177461970198,-0.4303380090804615,-0.4234310791365741,0.15779966996845413,-0.4895689649713396,-0.09984802502350276,0.18561960598051838,0.5427040409763451,0.015554375772091527,-0.06559895131069401,0.002329473401614231,-0.4249734180416128
25,-0.10678152687963466,-0.4783517339401568,-0.4606961831713717,0.17134117475124774,-0.19797488254025383,-0.3426823495024955,0.3832103246328298,-0.014774890751906702,-0.3762266961123676,-0.2551105126925301,0.11730928305086624,-0.08138967393321547,0.11730928305086624,-0.014278431229270644,-0.3675690868927142,-0.08138967393321547,0.006798079486510569,-0.16344933855635452,-0.30462791260423705,0.3426823495024955,0.4944389659011563,-0.2014709517142594,0.0509841973478537,-0.050399346356156456,0.41687079007950967,-0.4619248136035354,-0.3862682139018805,0.14502541097100785,-0.565740915490577,0.09338408483866606,,0.12739417013525978,-0.10132723277317353,-0.0861733393049205,0.007256629944413532,-0.49869314155118505
26,-0.4378642831050965,-0.47985126915627013,-0.4775550026407546,0.17134117475124774,-0.33926831165453186,,0.3832103246328298,-0.014774890751906702,-0.3675690868927142,-0.20557617433851008,-0.17134117475124774,0.11730928305086624,0.11730928305086624,0.3426823495024955,-0.4905377645164068,0.008864934451144021,0.11713613272320396,-0.05852492229212866,-0.17134117475124774,0.3426823495024955,0.44827096945995354,-0.5322026873048762,0.35039921423620624,0.10346674968142158,0.4114782098225369,-0.4506867415588722,-0.40350174965711266,0.13932302979962277,-0.5916876447813122,-0.23730923814164787,,-0.07883944753015522,-0.1717799492846615,-0.12396866356146459,0.08434811820693427,-0.6077173135653768
27,-0.16344933855635452,-0.3628875222994293,-0.37100192500994217,0.17134117475124774,-0.33926831165453186,-0.3762266961123676,0.3832103246328298,0.00986245092018988,0.3426823495024955,-0.17407950437495273,0.11730928305086624,0.11730928305086624,0.11730928305086624,,-0.4905377645164068,-0.10905888365855061,0.7615698744625995,-0.020273561432862224,-0.03635296121951687,0.18561960598051838,0.4846704149031092,-0.12453184859015926,0.20408690850588454,-0.2096556040897997,0.43818659767439916,-0.4538619079092681,-0.4145112171528088,0.14502541097100785,-0.6605043328679581,-0.08018792638535893,,0.596824869854715,-0.2976531157545143,-0.2697618234184033,0.03338911875647064,-0.739930650777011
28,-0.27611758209619675,-0.4783517339401568,-0.2987581424522252,-0.11730928305086624,-0.3675690868927142,0.3832103246328298,0.3832103246328298,0.00986245092018988,0.3426823495024955,-0.2742592175324032,0.11730928305086624,0.11730928305086624,0.11730928305086624,,-0.5978905790938246,-0.015779921472303806,0.4834885682776098,-0.00450856199909869,-0.18981576599653335,0.17419539803693923,0.45277620533392304,-0.2841409199782194,0.15017452913231277,-0.13267052590596404,0.4003759027022629,-0.4526935153629582,-0.4333526361143002,0.12407712630380083,-0.5931893900726354,-0.429415502098452,,0.19938890463008743,-0.2828937419628897,-0.3371559633027522,0.16629115930020788,-0.38768419864385917
29,-0.12155176168365184,-0.5803201286358642,-0.28533160535139424,0.17134117475124774,-0.33926831165453186,0.3832103246328298,0.3832103246328298,0.00986245092018988,0.3426823495024955,-0.24333879948076803,-0.17134117475124774,-0.08138967393321547,0.11730928305086624,,-0.5978905790938246,-0.10905888365855061,0.15921706073401293,-0.050271407609905394,-0.20445160482519165,0.17419539803693923,0.44935334591016945,-0.17417542493614127,-0.04802044906020813,-0.2251715949914892,0.39137869140558285,-0.45987332390806634,-0.4405620131501585,0.0949607515659162,-0.6130110450342194,-0.2505058625657146,,-0.05539605032957573,-0.3153107401574744,-0.40228706854400176,0.08060950711845781,-0.4610656106262516
30,-0.07197769037344053,-0.4108726492150563,-0.32509702150972625,-0.3426823495024955,-0.33926831165453186,0.3762266961123676,0.3832103246328298,0.0344747450877823,,0.0008035636389616636,-0.17134117475124774,0.11730928305086624,0.11730928305086624,,-0.5368210306526102,-0.15464385653662346,0.17422419780534917,-0.19733403285679277,-0.3675690868927142,0.34835805195589586,0.4535270779795846,-0.15933177180747543,-0.139456775098541,-0.16201370142888116,0.35389031100274926,-0.4933233281996474,-0.36592421205672676,0.08630243801296593,-0.6251872638750183,0.30768615244970077,,0.20901483117353753,0.12509685348376934,-0.38544356790635603,0.028617548344686935,-0.34154832570065435
31,0.5233377904235571,-0.4513601000501166,-0.3837950948378712,-0.3675690868927142,-0.33926831165453186,0.3426823495024955,0.3832103246328298,0.0344747450877823,-0.3675690868927142,0.10174947747864038,-0.17134117475124774,0.11730928305086624,0.11730928305086624,,-0.4905377645164068,-0.20389349237631246,0.3507406091007291,0.18244638211512976,-0.3675690868927142,,0.4332535165467223,-0.21086174760904153,0.2348500086850804,-0.24743327697260212,0.33014058728893086,-0.47045033688672655,-0.316584667720607,0.12112622879012765,-0.6787905402818821,0.35540026169486855,,0.38710088452653174,0.03769003344246003,-0.45309043114595643,0.014439774556447692,-0.020862689149799243
32,0.3748838040283361,-0.17394608506914794,-0.49011165440888604,-0.3675690868927142,-0.33926831165453186,0.11730928305086624,0.3832103246328298,0.0344747450877823,-0.17134117475124774,0.24634949440681914,-0.17134117475124774,-0.08138967393321547,0.11730928305086624,0.3762266961123676,-0.4905377645164068,-0.13638269686106375,0.24436640731139883,0.15589117388390222,-0.3675690868927142,,0.4390558182334058,0.03658788314677432,0.19208179624083252,-0.26930749959540135,0.32188707260670757,-0.48542184190295884,-0.2852124332226533,0.040003292681351915,-0.6223071146870378,0.11652722116386047,,0.33887523521621793,-0.04591390235034425,-0.3808910848208479,-0.1577832395220577,0.029724949417757166
33,-0.2504223810909285,-0.2849116910615354,-0.4817095558385782,-0.3675690868927142,-0.33926831165453186,0.11730928305086624,0.3832103246328298,0.0344747450877823,-0.17134117475124774,0.08680886945764102,0.11730928305086624,0.11730928305086624,0.11730928305086624,0.3426823495024955,-0.4905377645164068,-0.13638269686106375,0.33462360075608566,-0.19823037845465286,-0.3675690868927142,,0.4092255918855523,-0.041354455967136904,-0.13018931648421905,-0.2162921348314607,0.34014530848468844,-0.4895689649713396,-0.3082456142099978,0.07380355092088124,-0.6570135649538683,0.004552483085508143,0.18561960598051838,0.15374057166316726,0.05368123415145672,-0.3830616985487787,-0.2092347311093409,-0.07239223078579898
34,0.2609191276037219,-0.38538055054112946,-0.5694893796323616,-0.3675690868927142,-0.33926831165453186,0.11730928305086624,0.11730928305086624,0.0344747450877823,-0.3675690868927142,-0.45701911659801864,0.11730928305086624,0.11730928305086624,-0.3675690868927142,,-0.4905377645164068,-0.13638269686106375,0.08817784073977933,-0.3787091490505717,-0.3675690868927142,,0.3641732331458585,-0.05424115889826973,0.2144335359042082,-0.20427825618103768,0.28887301387781456,-0.48542184190295884,-0.3925323121152972,0.05370951709820431,-0.7083675938071539,-0.15694253129495558,-0.014278431229270644,0.18811334805618377,-0.01688423789351488,-0.3574990032888983,-0.1705087229462104,-0.4873051169220546
35,0.17994422593360132,-0.6058122273097911,-0.41965270006465794,-0.0036623403357420744,-0.33926831165453186,0.11730928305086624,0.11730928305086624,0.0344747450877823,-0.3675690868927142,-0.36444730521369867,0.11730928305086624,0.11730928305086624,0.11730928305086624,,-0.5621597024508231,-0.13638269686106375,0.2180749492612257,-0.2877965409424663,-0.3675690868927142,,0.31963611405701037,0.1890504198138071,0.11104728845173131,-0.176218458687388,0.27761822112932827,-0.4891789769022078,-0.416598351347307,0.06823588317171983,-0.7281327628544383,-0.13248181273920212,0.15327754286059417,0.0052726601665703705,-0.0015678912393827236,-0.3850150828336123,-0.1605239779088197,-0.34438010858074247
36,0.46485591699513673,-0.6208075794709245,-0.34203478198589116,-0.3675690868927142,-0.33926831165453186,0.11730928305086624,-0.3675690868927142,0.0344747450877823,-0.16154200875076874,-0.41340239603146034,0.11730928305086624,0.11730928305086624,0.11730928305086624,,-0.4905377645164068,-0.13638269686106375,-0.035688001123627994,-0.3796616753822706,-0.21790924997665342,,0.2742708549451703,-0.2344235746357699,-0.5339858530137974,-0.11450775200378464,0.2094934681395763,-0.4955759461366321,-0.46472523670150856,0.02488917111504988,0.16005395096800348,0.11972459597219641,,0.20901483117353756,0.09148177439389896,-0.43593760316663116,-0.2266200449998181,-0.3832720730948036
37,0.30290611365489556,-0.4843498748046101,-0.18253273506875323,-0.3675690868927142,-0.33926831165453186,0.11730928305086624,-0.3675690868927142,0.0344747450877823,-0.17134117475124774,-0.3288722586130355,0.11730928305086624,0.11730928305086624,-0.17134117475124774,,-0.4905377645164068,-0.13638269686106375,-0.20515755001327868,-0.42468084637621567,-0.3675690868927142,,0.24685512095013243,0.09445178792042512,-0.46935452264347677,-0.3626993158034006,0.22809713303598864,-0.47525299287274014,-0.46472523670150856,0.06732601439070682,0.3013222269397624,0.2507823554411354,,0.4358783705828617,0.14692585897751512,-0.38450558492876646,-0.24847094801223238,-0.5097961223184571
38,0.4003759027022629,-0.679289452899345,0.21603078612075285,-0.3675690868927142,-0.33926831165453186,0.11730928305086624,-0.3675690868927142,0.0344747450877823,0.11730928305086624,-0.2868012596108568,0.11730928305086624,0.11730928305086624,-0.3675690868927142,,-0.4905377645164068,-0.13638269686106375,-0.19852340208608135,-0.4171776512105581,-0.3675690868927142,,0.2552966995249317,0.16714656126282043,-0.211746086076561,-0.286828723313492,0.19208179624083252,-0.4782168860689755,-0.46472523670150856,0.07797500978364467,0.3949590116179825,-0.012112622879012764,,-0.03882455669357052,0.2590045158009195,-0.36455830877533923,-0.29010190562493743,-0.6743701588955008
39,0.2474233106587018,-0.6193080442548111,0.3016773067524116,-0.3675690868927142,-0.4905377645164068,0.11730928305086624,-0.3675690868927142,0.0344747450877823,-0.17134117475124774,-0.14908256880733942,0.3426823495024955,0.11730928305086624,-0.3675690868927142,,-0.4905377645164068,-0.4905377645164068,-0.27713986468249285,-0.5383756869393412,-0.3675690868927142,,0.24081260852572314,-0.1405650697033007,-0.12296188772129422,-0.12859032486470778,0.1636902367542209,-0.4782168860689755,-0.46594841978733204,0.03012389833505357,0.4187221868572446,-0.015152141285992826,,0.21330460194522097,0.275732574494097,-0.3875577918460857,-0.328475173564744,-0.677372377786214
40,0.3164019305999156,-0.5278363960718971,0.3016773067524116,-0.41640664669628413,-0.33926831165453186,0.11730928305086624,-0.3675690868927142,0.0344747450877823,-0.08138967393321547,-0.19499802549593206,0.11730928305086624,0.11730928305086624,-0.17134117475124774,,-0.6348435916599294,-0.4905377645164068,-0.12463145725269374,-0.48198237336085714,-0.3675690868927142,0.08855107139364247,0.14147740750886234,-0.34722788550796235,-0.1869672887697294,-0.30203676859772816,0.13976542197205938,-0.4782168860689755,-0.48920832480087034,0.0030213686606713635,0.21759265980406808,-0.1598550905672243,,0.09132515299544461,0.21835482614950347,-0.4235550982543247,-0.24381821603562281,-0.49457820270676994
41,0.4003759027022629,-0.4633563817790234,0.27131643304547487,-0.17134117475124774,-0.5127276470038904,-0.3675690868927142,-0.3675690868927142,0.0344747450877823,-0.27936455647346936,-0.2044005110833404,0.3426823495024955,0.11730928305086624,-0.3675690868927142,,-0.4905377645164068,-0.4905377645164068,-0.24489100293850558,-0.345146977620246,-0.3675690868927142,0.04180296623470751,0.09754153715354777,0.22434792362171777,-0.38473062392308816,0.258598572651705,0.16706374716472042,-0.4808330118972582,-0.4843498748046101,-0.014351501138188979,0.2090511582573129,0.03508781116618517,0.3426823495024955,0.25134952960864165,0.2087629220933237,-0.4434797762317979,-0.35966426881476005,-0.3000076533540837
42,0.3838810153250161,-0.6133099033903577,0.45524830855081416,-0.17134117475124774,-0.33926831165453186,-0.17134117475124774,-0.3675690868927142,-0.04557977937339864,-0.04422530406760483,-0.17701446480253252,0.3426823495024955,0.11730928305086624,-0.3675690868927142,,-0.4905377645164068,-0.4905377645164068,-0.1810542927100794,0.09536082599901861,-0.3675690868927142,-0.18981576599653335,0.10437129774695736,0.1594068521477923,-0.09604089812041626,0.3314772818734689,0.14867278384098964,-0.47857204162187933,-0.4952108809333963,0.05323269338011365,0.21759265980406808,-0.25398457900397625,,-0.11330959019481333,0.20410299166694837,-0.4424931681660163,-0.2728130756525939,-0.295390500311937
